id,created_at,text
1535394359373443073,2022-06-10T22:51:56.000Z,"@breezefps Starlink inter-satellite laser links should be operational by end of year. This will dramatically reduce global latency. 

Light travels ~40% faster in vacuum/air than in fiber optic cables &amp; satellite path length is shorter (cables follow coastlines)."
1535319241016090628,2022-06-10T17:53:26.000Z,@CNN It should be possible to sue law firms for pursuing insane damages claims
1535318976670097408,2022-06-10T17:52:23.000Z,"@PPathole Like Karate Kid, but bigger"
1535317003778547712,2022-06-10T17:44:33.000Z,@CNN Crazy damages claims like this are a big part of why car insurance costs so much
1535147326691495936,2022-06-10T06:30:18.000Z,"@IvanEscobosa Multiplayer gaming works pretty well with Starlink, eg League is no problem"
1535145765735129088,2022-06-10T06:24:06.000Z,@engineers_feed Civilization will be mostly solar-powered in the future
1535145201903312896,2022-06-10T06:21:52.000Z,Play video games wherever you want https://t.co/qLgCbCcpIO
1535144693369036803,2022-06-10T06:19:51.000Z,"RT @SpaceX: Awesome to see how people are using Starlink for RVs! 30,000 orders and counting → https://t.co/tWDPs3ruIC
https://t.co/m3TOmHX…"
1535144423352311809,2022-06-10T06:18:46.000Z,@stats_feed https://t.co/KAv45OyuZw
1535141973853671426,2022-06-10T06:09:02.000Z,@teslaownersSV Gasoline fights are so fun tho https://t.co/TcCZJOUkrB
1535141082182430720,2022-06-10T06:05:30.000Z,@teslaownersSV Two weeks
1535140554765488128,2022-06-10T06:03:24.000Z,"@insidepharma @jimcramer Psychedelics and MDMA can make a real difference to mental health, especially for extreme depression and PTSD. We should take this seriously."
1535138947243859969,2022-06-10T05:57:01.000Z,@nixcraft So many times!
1535137621223124992,2022-06-10T05:51:45.000Z,@teslaownersSV Gas station lighting is brutal
1535136753224491012,2022-06-10T05:48:18.000Z,@wapodavenport Seems pricey
1535132423876497410,2022-06-10T05:31:05.000Z,Real talk https://t.co/A0VPuWgzAg
1535129848674500611,2022-06-10T05:20:51.000Z,@obaidomer @Liv_Boeree True
1535120557947092993,2022-06-10T04:43:56.000Z,@mn_google @georgegalloway @Twitter @verified Noooo!
1535119868751659008,2022-06-10T04:41:12.000Z,@georgegalloway @Twitter @verified прости товарищ
1535118903906549762,2022-06-10T04:37:22.000Z,@teslaownersSV @Tesla We’re going deep on roundabouts! Should get noticeably better with 10.13.
1534981104150757376,2022-06-09T19:29:48.000Z,@RenataKonkoly @danielcrosby I heard Top Gun 2 is good. Will check it out.
1534979855527428100,2022-06-09T19:24:50.000Z,@danielcrosby There’s something special about enjoying movies in a theater with total strangers. I hope that never goes away.
1534978477123940352,2022-06-09T19:19:22.000Z,@RenataKonkoly @danielcrosby Doctor Strange in the Multiverse of Madness
1534977771239251969,2022-06-09T19:16:33.000Z,@danielcrosby I don’t even care if it lowers my life expectancy
1534977373124411402,2022-06-09T19:14:58.000Z,"@danielcrosby Diet Coke is amazing, especially the soda fountain version at movie theaters with salt &amp; butter popcorn"
1534942442365018112,2022-06-09T16:56:10.000Z,@TrungTPhan 🤣
1534939289653592065,2022-06-09T16:43:39.000Z,"@TrungTPhan If the average length of a tweet (minus headers) is ~100 bytes of text, that’s only 50GB. You could fit it on a USB stick."
1534938078279880706,2022-06-09T16:38:50.000Z,@RobHerring @OANN Only Twitter
1534934502614638593,2022-06-09T16:24:37.000Z,@kchau @Tesla @WholeMarsBlog @SawyerMerritt Glad they’re ok
1534685474731589632,2022-06-08T23:55:04.000Z,RT @SpaceX: Falcon 9 launches the Nilesat 301 communications satellite to a geosynchronous transfer orbit from Florida https://t.co/HidKNqR…
1534596916297617410,2022-06-08T18:03:10.000Z,@WholeMarsBlog My diabolical plan is coming together!
1534460211259355136,2022-06-08T08:59:57.000Z,"@historydefined If little red riding hood was on psychedelics, this whole story makes a ton of sense"
1534363323348705283,2022-06-08T02:34:58.000Z,"@jeremychrysler @Tesla We will look into this &amp; adjust. In general, I’d recommend against using recirc, as the range advantage is small."
1534360371594674178,2022-06-08T02:23:14.000Z,@historydefined Seems odd that anyone would mistake a talking wolf for their grandmother. What sort of octave range does that wolf have anyway!?
1534306727402819586,2022-06-07T22:50:04.000Z,@TrungTPhan 👀
1534267495032360960,2022-06-07T20:14:10.000Z,@Rainmaker1973 I think I saw these in Elden Ring
1534209661125074944,2022-06-07T16:24:22.000Z,@EvaFoxU True haha
1534198302589128704,2022-06-07T15:39:14.000Z,https://t.co/2ELe1W5ZXC
1534198181126238208,2022-06-07T15:38:45.000Z,@dogeofficialceo 🤣
1534197785460740098,2022-06-07T15:37:10.000Z,"@OwenSparks_ Yeah, exactly. Also, other companies are using the Tesla name for solar and Powerwall. Will put a stop to that."
1534196611978383361,2022-06-07T15:32:30.000Z,YouTube seems to be nonstop scam ads
1534186240672550913,2022-06-07T14:51:18.000Z,@teslaownersSV @PPathole It looks like the future
1534186170959073281,2022-06-07T14:51:01.000Z,@PPathole cgi irl
1533992088206921728,2022-06-07T01:59:48.000Z,@PPathole It will be our best product ever imo
1533857698575310848,2022-06-06T17:05:47.000Z,"What resolution is life in, 8k? – SJM"
1533839270976204801,2022-06-06T15:52:34.000Z,@realMeetKevin Correct
1533834416656486401,2022-06-06T15:33:16.000Z,"@realchrisrufo @Liv_Boeree There are still some great journalists at WaPo, but the trend is super bad"
1533834190600347648,2022-06-06T15:32:22.000Z,@corkyjames @realchrisrufo 🤣
1533798671984119808,2022-06-06T13:11:14.000Z,"@BBC_Future Most people still think China has a one-child policy. 

China had its lowest birthdate ever last year, despite having a three-child policy!

At current birth rates, China will lose ~40% of people every generation!

Population collapse."
1533633958776291333,2022-06-06T02:16:43.000Z,@PPathole Romeo and Juliet
1533629871234097152,2022-06-06T02:00:29.000Z,@BillyM2k 🤣👍
1533619000986554368,2022-06-06T01:17:17.000Z,If chess was released as a video game https://t.co/8SuK8Mg7yT
1533617320769232900,2022-06-06T01:10:37.000Z,@EvaFoxU @WholeMarsBlog Such a dapper fellow!
1533616384747442176,2022-06-06T01:06:53.000Z,The acid test for any two competing socioeconomic systems is which side needs to build a wall to keep people from escaping? That’s the bad one!
1533606056756137985,2022-06-06T00:25:51.000Z,"Realized what I have in common with environmentalists, but also why they’re so annoyingly wrong: 

They are conservationists of what is, whereas they should be conservationists of our potential over time, our cosmic endowment.

(From a friend)"
1533604878546870274,2022-06-06T00:21:10.000Z,@WholeMarsBlog There are so many crazy rules like this that make it extremely difficult to build anything new in California
1533603431373578241,2022-06-06T00:15:25.000Z,"From Shakespeare’s The Tempest, but I much prefer it literally vs ironically"
1533603131606671361,2022-06-06T00:14:14.000Z,"O wonder!
How many goodly creatures are there here!
How beauteous mankind is! O brave new world,
That has such people in't."
1533600925209837568,2022-06-06T00:05:28.000Z,@mlakan @EpochTimes Earth could sustain many times its current human population and the ecosystem would be fine. We definitely don’t have “too many people”.
1533527996149145601,2022-06-05T19:15:40.000Z,@nytimes This sounds promising
1533526252052951041,2022-06-05T19:08:44.000Z,@Neuro_Skeptic We are a brain in a vat – the vat is our skull. All our senses and memories are electrical signals.
1533525801764798470,2022-06-05T19:06:57.000Z,"RT @Tesla: HEPA air filter in Model Y, S and X removes &gt;99.97% of dust, pollen, mold, bacteria and any airborne particles https://t.co/I8yC…"
1533413197629296640,2022-06-05T11:39:30.000Z,"Some hate humanity, but I love humanity so much"
1533412524418387970,2022-06-05T11:36:49.000Z,"@baierm588 Build 1000+ Starships to transport life to Mars. Basically, (very) modern Noah’s Arks."
1533411722618449921,2022-06-05T11:33:38.000Z,@RenataKonkoly Maybe we should make an actual Starship model that dispenses pez for our merch store
1533410745429413888,2022-06-05T11:29:45.000Z,"Making life multiplanetary expands the scope &amp; scale of consciousness. 

It also enables us to backup the biosphere, protecting all life as we know it from a calamity on Earth.

Humanity is life’s steward, as no other species can transport life to Mars. We can’t let them down."
1533408313894912001,2022-06-05T11:20:06.000Z,Deck from SpaceX all-hands update talk I gave last week https://t.co/ApsdPjjukh
1533393917797965824,2022-06-05T10:22:53.000Z,@GalaxyHeroesGHC It should be possible
1533393128593444870,2022-06-05T10:19:45.000Z,@lexfridman That is why we must expand the scope &amp; scale of consciousness – so that we may learn the answers to these questions
1533285679035207681,2022-06-05T03:12:47.000Z,@Tesmanian_com Accurate
1533256317766443008,2022-06-05T01:16:07.000Z,"@TimDOES @chazman @aelluswamy Not perfect, but should be better"
1533255046430867458,2022-06-05T01:11:04.000Z,@chazman @aelluswamy 10.13 will solve your left turn most of the time
1533204963597459456,2022-06-04T21:52:03.000Z,"@GasOff2 Yes, car will navigate to a pin location, even if in a complex surface parking lot or hotel entrance.

When in covered or underground parking lots, car will have to navigate using only inertial measurement, wheel movement &amp; vision, as GPS signal is no longer available."
1533182094784057346,2022-06-04T20:21:11.000Z,"@slashdot Remarkable, although, as noted, there are big differences between humans and mice. We can cure a mouse of almost any cancer, but most of those cures don’t work with humans."
1533180912879403008,2022-06-04T20:16:29.000Z,@v_g_fischer We are close to the point where offering something for EU regulators to review makes sense
1533179948743151616,2022-06-04T20:12:39.000Z,"Also, FSD Beta 10.12.2 now expanding to 100k cars. 

10.13 smooths out intersection control, especially long lefts, and starts to handle roads with no map data at all. 

Last point is a big deal. Within a few months, FSD should be able to drive to a GPS point with zero map data."
1533178078683357189,2022-06-04T20:05:13.000Z,"Working on Tesla North American service. 

Goal is 2/3 of cars receive same-day service, no wait."
1533177579984900096,2022-06-04T20:03:14.000Z,@BillyM2k BTS music videos are 🔥🔥
1533176789022957568,2022-06-04T20:00:06.000Z,"@WholeMarsBlog Total headcount will increase, but salaried should be fairly flat"
1533173929279365122,2022-06-04T19:48:44.000Z,@ExplainThisBob 🎯
1533173533966221312,2022-06-04T19:47:10.000Z,"Sometimes I think my list of enemies is too short, so …"
1533166771359862784,2022-06-04T19:20:17.000Z,@Kristennetten @alifarhat79 @VanityFair Interesting
1533163139470180353,2022-06-04T19:05:51.000Z,"@alifarhat79 Ah yes, Maxwell photobombing me at a @VanityFair Oscars party – you should them why they invited her. 

The same people who push this photo say nothing about prominent people who actually went to his island a dozen times. Also very strange …"
1533161685057421312,2022-06-04T19:00:05.000Z,@pity_martine Are you saying that this is a far left taunt?
1533161114586042369,2022-06-04T18:57:49.000Z,Only thing more remarkable than DOJ not leaking the list is that no one in the media cares. Doesn’t that seem odd? https://t.co/JEK4TErABB
1533133566246367233,2022-06-04T17:08:21.000Z,@NASASpaceflight Same
1533132430386896896,2022-06-04T17:03:50.000Z,Four Falcon Heavy flights later this year by an incredible team at SpaceX https://t.co/WUQ72lKZPe
1533129558056116224,2022-06-04T16:52:25.000Z,@SawyerMerritt Sigh
1533124733478264834,2022-06-04T16:33:15.000Z,@waitbutwhy Wow
1533115421578211328,2022-06-04T15:56:15.000Z,@CatherinScience @JohnnaCrider1 Yeah
1533112403210141696,2022-06-04T15:44:15.000Z,@Andst7 Some of these options should be on by default and explicitly asked of users from time to time
1533110567241764864,2022-06-04T15:36:57.000Z,@Andst7 Interesting
1533107118911410176,2022-06-04T15:23:15.000Z,"@Rainmaker1973 Fallout 3, NV &amp; 4 were great"
1533105685512261640,2022-06-04T15:17:33.000Z,"@JohnnaCrider1 They also usually have no sense of humor, apart from mocking the other side"
1533104604027797505,2022-06-04T15:13:15.000Z,"@WholeMarsBlog Often, when we announce something, we hear simultaneous criticism that it’s already been done, but also that it’s impossible 🤣🤣"
1533103614885089281,2022-06-04T15:09:20.000Z,"@JohnnaCrider1 Both the far left &amp; far right have a lot of hate. 

One could simply replace the word “far” with “loathing”, as they have that emotion a lot, whereas most people, who are moderates, do not."
1532982960227504128,2022-06-04T07:09:53.000Z,@Insaan_07 True
1532964200859025413,2022-06-04T05:55:21.000Z,"@teslaownersSV @long_elon My bro &amp; I had dinner at the El Camino Jack in the Box almost every night around late 95. Some people had died from food poisoning a few years earlier, so prices were low. @kimbal"
1539033430876356609,2022-06-20T23:52:18.000Z,@Degentraland Artificial Insemination?
1539031248638812160,2022-06-20T23:43:38.000Z,AI gets better every day https://t.co/Lz5XfXRJjh
1538998865495564291,2022-06-20T21:34:57.000Z,Some great suggestions in the comments!
1538992942983127040,2022-06-20T21:11:25.000Z,"But sometimes they’re out of stock
https://t.co/ybRiBp1kkP"
1538992456083161097,2022-06-20T21:09:29.000Z,@marenkahnert That was the largest wheel of cheese in the Beverly Hills Cheese Shop!
1538992101739855877,2022-06-20T21:08:04.000Z,"@teslaownersSV I love many cheeses, so hard to say that a particular one is best, but maybe Stilton"
1538991118603411461,2022-06-20T21:04:10.000Z,The sheer variety of cheese is amazing
1538986794703781888,2022-06-20T20:46:59.000Z,What … is your favorite cheese?
1538985909395279872,2022-06-20T20:43:28.000Z,@teslaownersSV cgi irl
1538951248187011072,2022-06-20T18:25:44.000Z,@Andst7 Trending to emptiness
1538946250409660418,2022-06-20T18:05:52.000Z,@waitbutwhy Could be a contributor
1538943339776684034,2022-06-20T17:54:19.000Z,@teslaownersSV @SpaceX Super talented team at SpaceX
1538793660585857029,2022-06-20T07:59:32.000Z,@jmhorp @paulg Interesting
1538681719779360768,2022-06-20T00:34:43.000Z,@ilyasut Maybe we’re in a computer
1538605529332953089,2022-06-19T19:31:58.000Z,@waitbutwhy @BillyM2k 🤣
1538406703150014466,2022-06-19T06:21:54.000Z,@AltcoinGordon I am
1538406040374595585,2022-06-19T06:19:16.000Z,I will keep supporting Dogecoin
1538403887635390465,2022-06-19T06:10:43.000Z,💕💕 shadow crew 💕💕
1538401108271452161,2022-06-19T05:59:40.000Z,@BillyM2k I feel swindled every time I drink one
1538400836669296640,2022-06-19T05:58:36.000Z,@EvaFoxU Gwynne is the best
1538400096865472512,2022-06-19T05:55:39.000Z,@VladimirVargasM He did teach me a lot of engineering &amp; physics while growing up (in an environment that was austere &amp; often bleak)
